,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
Hazardous Days,-0.007469444039185154,0.09565214564320708,0.08802617711421547,0.07774561194155921,0.040074675948545115,-0.1506921390699702,0.19311054544589298,0.307754517408841,0.15107950601944384,0.3751850151339158,1.0,0.747094833850379,0.24315607973776288,0.16718820904262935,-0.009801986221405408,0.01362152517551832,-0.009940711870734186,-0.027235628185116146,0.14135982718744253,0.09643826670971792,0.29384250678108126,0.09626864048298985,0.08947349879739692,0.09963714562498162,0.0449141532921454,0.19931363450564862,0.24431577039507657,0.006079562202912379,0.0988920297607976,0.08301229089222933,-0.11220440689848903,0.12130616631558144,0.010161302968289473,-0.0012430709792137958,-8.271731413773712e-05,0.07975078135809487,-0.10476950409540124,0.11300808289966935,0.003940336358279171,-0.020539984224412944,-0.020163318305500066,0.02515787681361261,-0.014786613374429755,0.055731944717131485,0.08662012982524522,0.08620706967755833,0.014002541347022977,0.023633718090782165,0.024406102242057484,0.03749570214680165,0.09258396594435016,0.09489832345572248,0.09036107463913856,-0.1014938068050447,-0.0981728116336916,-0.10343437529665188,0.11993610274082774,0.014555575468125262,0.38532560444511793,0.025196410392039563,0.05909697243902448,0.011321355345098039,-0.0334653898455,-0.03167782057840868,-0.029389776490182973,-0.029851463794883553,-0.02955740218814594,0.035923408482532684,0.06315311292235756,-0.04945749387135751,-0.014942746884900607,0.0267577306828988,0.004961277771284717,0.007713113321216249,0.023500601227902918,-0.005419758944405747,0.058080439856674604,0.004325533400550376,-0.034245208251298946,-0.012543920184820541,-0.016711425977325275,0.0024099838831147893,0.016658983514482292,0.03361346056035612,0.011984326132769813,0.04248313739259813,,,,,,,,,0.01255354681648874,0.014176847616721852,0.0015643435036765527,-0.0304516058911771,-0.035239875812848,-0.028236378011380625,0.02852608536102218,0.005002425093293171,0.024229618586737136,0.021951803540054705,
Max AQI,-0.0018648757100104476,0.24379353604228785,0.2508818469632922,0.2416092670448694,0.22851312695953035,-0.20545777121614744,0.4779164264916008,0.6000401909135037,0.24978044901047838,0.4125534941162313,0.747094833850379,1.0,0.5453843162624188,0.4001745063559377,0.028379071125539508,0.05234306924319017,0.06129411174329775,-0.00791456282580808,0.20269006146152393,0.26011702393884706,0.28844788663279824,0.26375435013290766,0.24991234568034235,0.2650972151042444,0.15789183060513298,0.06996458484496795,0.14303767708914875,0.09402213059590257,0.24738132866830165,0.18508046055620836,-0.20772397902998083,0.24234417017814938,0.010376172956747658,-0.010601583714345405,-0.009476763828293091,0.18786066038307833,-0.20396170982497328,0.23832229926426293,0.010752316316564028,-0.04678721029812526,-0.045684476449869935,0.11891591612823388,0.0557067138689854,0.23865502920300743,0.25518868719297927,0.2556477911654113,0.04600894559666343,0.16523601981594563,0.043083563738317614,0.10338167367884418,0.2567202417584202,0.25959065761147976,0.25394370067811156,-0.19761472328077487,-0.19013144643915836,-0.20353751446066456,0.28134573958915704,0.16856273117065515,0.4074491402240884,0.1692495061659598,0.11523499096801,0.05178722038090499,0.09070994113597952,0.09633384335921061,0.10052365163459316,0.1079064601193201,0.10971388340404234,0.0049345604361952095,0.1036811354695489,0.005173205137777818,-0.00543476549829246,0.054087933517229576,-0.03899429534687413,0.15194539457489173,0.13587138427213968,0.10399004942827438,0.1148619349091774,0.09445773419962133,0.03001494800365646,-0.019136353830859456,0.023379246654951367,0.036581874706557826,0.04161158651268028,0.07551851754777633,-0.008419897962800314,0.1910983186245211,,,,,,,,,0.07843625459202239,0.10821313498928768,0.1290190838642133,0.10381681429853305,-0.1462184861922076,-0.1538655789549521,-0.08387289273759736,0.1305325366589886,0.14190980756355234,0.18173494029370368,
90th Percentile AQI,0.0047835618840252865,0.43594959337491823,0.4626205742393996,0.4374083040741136,0.36138397874762934,-0.3660951184950588,0.8484399888634457,0.7462966551107341,0.4933386573004203,0.4513423035139183,0.24315607973776288,0.5453843162624188,1.0,0.8360077088831939,0.0644330126854396,0.12878561258350316,0.24388572194418487,0.037126936857693464,-0.15095359320771437,0.4713682281712191,0.25674668012134466,0.4799757396896748,0.45556026732135024,0.4811412563403639,0.23965249490335466,-0.09790431526862563,-0.01453972910321919,0.2115322248040864,0.43351955143098275,0.2093457587563334,-0.2498036818513454,0.28395128404113024,-0.074047185873666,-0.032445643099187654,-0.041168499754905656,0.22901003855068286,-0.2706310024335868,0.30483978260091255,-0.0393620967843102,-0.06929229968703783,-0.07527452635173616,0.315541891257004,0.20333856848448115,0.5029133070673276,0.475996736294262,0.47550960365629225,-0.03547761216820638,0.28331245959301765,-0.015337513066934639,0.09220435068732684,0.4689344039114548,0.47235177574996057,0.46560627529074616,-0.2863284191250753,-0.2829251451002458,-0.2895055479088558,0.48041778477924274,0.3525232999211126,0.480131905920085,0.37351348402120776,0.1899297188357769,0.14935690233359017,0.2816769568679475,0.29114284641080446,0.2937896605920571,0.3072797471682632,0.30942217171133873,0.03472857273137579,0.07661029528657713,0.16294614173172187,0.0810402336380334,0.12337890553607454,-0.025355175376030298,0.22087695287423098,0.262673234082578,0.22056920868124757,0.1966941548047443,0.18984173430072684,0.08692181838216285,0.036031690700049364,0.1290917120984888,0.12555823894392593,0.04688914981320018,-0.013290938473026868,0.10278634494825632,0.24436222021758816,,,,,,,,,0.16616417225191946,0.2485205119126967,0.27714785148260246,0.30119734523561015,-0.22244169354846513,-0.23761510335987832,-0.14364639848419508,0.21350852157127131,0.21537637473644705,0.2839063993211306,
Median AQI,0.013943932982522321,0.3566766343229469,0.3893280775699964,0.4022200578997421,0.38513096955362364,-0.24965984503518251,0.77175167834099,0.5130927643749627,0.3135094299069085,0.32318799598387343,0.16718820904262935,0.4001745063559377,0.8360077088831939,1.0,0.011858370553639756,0.08984637405732794,0.5694293000255922,-0.232923719822048,-0.27549491124575115,0.3957306286907591,0.2270402159168935,0.399113978038395,0.3971723388015729,0.36976101253786847,0.2049266043736088,-0.05570970178924512,0.019355612046805293,0.16968633531419594,0.38943631464803086,0.1280975487307795,-0.14152637091356116,0.16624487118524936,-0.08802538577368482,-0.050367485130165326,-0.060812927861014915,0.1676999839654357,-0.17792604049342167,0.21004697249580256,-0.037718754572235134,-0.08341799754254577,-0.08928808819097021,0.3783190031083551,0.2346866717282761,0.46851663186084774,0.3898962514352178,0.39146403663788853,-0.10218777893731223,0.19049134100481074,-0.1615706253490507,-0.05756061764532179,0.3935669551216209,0.3959970793855772,0.39119200397415677,-0.18666293868338946,-0.1898912406339463,-0.1850082267699073,0.41757542355760674,0.3049659769565728,0.3846487285217181,0.2771010568927671,0.11876214261661301,0.15170343923025192,0.30644867530270303,0.31499334786415134,0.313459828523087,0.32378034963563584,0.3224766986908684,-0.01651537067196082,0.016887745080188553,0.1806466599450375,0.1216144879137364,0.10035820303968644,-0.024111770536942485,0.20082661856304385,0.27097789176445464,0.24099023918737728,0.1578760885601328,0.21846139949649676,0.08605389366023768,0.07322427201480888,0.13063227459673585,0.13407224396938155,0.021289184570395813,-0.04570380064967477,0.10242534854480881,0.15630743016337295,,,,,,,,,0.14046745203040328,0.24133670818608954,0.25397261863562776,0.3192770445166732,-0.21046779579810304,-0.2056091184136826,-0.11612068637308909,0.23758876267793858,0.16176835832878103,0.2537971118754841,
Days CO,0.0018813051614045906,-0.01241585894612131,-0.01037004919416854,-0.03403744442374722,0.04898241408299646,0.016014703777996735,0.03874013081916108,0.04353820205405043,0.005462732118196544,-0.010418974515968297,-0.009801986221405408,0.028379071125539508,0.0644330126854396,0.011858370553639756,1.0,0.18505699260172973,-0.05105601033020258,0.04171577880837408,0.02384493874300387,-0.009709947696695566,-0.021129232839399034,-0.010504037461112099,-0.005832809851356733,-0.017361574911269717,0.009070062223475386,-0.013479492181757072,-0.011643657437475334,-0.019791150722493014,-0.014580573460478712,-0.0197826445589961,0.0494210848397933,-0.04393336231580167,-0.005099650373912398,-0.05602450002579045,-0.05697148556159524,-0.03213123746165093,0.05660077463873569,-0.05489637067827371,-0.003789306892220309,-0.060424498512578625,-0.06143506663100994,-0.03644776345639463,-0.05191935919339869,0.04174845492855443,0.050405323594184225,0.03657524951580464,-0.09848546450081046,0.002753748098814014,0.0019846152289957585,-0.011298168128819674,-0.009371339717175943,-0.009291311121569902,-0.009446471634415643,0.015736128483840813,0.014450664350292061,0.01189011371933648,-0.00932368073066098,-0.011562571219055726,0.006549673065997899,-0.007597341906509617,0.0352372209506192,-0.016878773143825937,-0.013493456117894438,0.0061911175247674295,0.0037402947854630517,0.0003167825130096056,0.0032889774886631228,0.14184372041186422,0.020939449769241943,-0.025384243331551468,-0.01839091974448797,-0.0013718903419139815,0.058332271699618354,0.06189174478311984,-0.026463025420158538,-0.004082268189427701,-0.05135437660449293,-0.005255562911492064,-0.025868882879359904,0.03251366618880387,-0.016098147395644108,-0.01272964338471903,0.028644845408555896,0.002797026789242745,0.08482608114888687,-0.018114425879949093,,,,,,,,,-0.017955399813023323,-0.031073664575634635,-0.016520857578082266,0.0011807488697699062,-0.08139629350327975,0.04102160692049322,0.03530005833331784,0.0009733992064981509,0.026700779593734066,0.02180674666986116,
Days NO2,0.005912119496489937,0.32087531188092455,0.323837438777306,0.22740965512094577,0.11712546497704678,0.0014805625171947713,0.13317352218187073,0.1340046462013647,0.08798123847937353,0.044566484849365415,0.01362152517551832,0.05234306924319017,0.12878561258350316,0.08984637405732794,0.18505699260172973,1.0,0.007654627716296626,-0.02713479344980435,-0.047064925418308666,0.32173676653885996,0.03624058216186287,0.32149105003277084,0.3137111359215472,0.3081123411002225,0.267137411407527,-0.21879934163080728,-0.14067597860031178,-0.046866641778518243,0.31955847770408197,-0.03106277229400982,-0.10878684690664199,0.05448379466018996,0.12828158788291869,-0.03090728980795695,-0.016356311768514775,-0.007881910414381877,-0.1097987886700818,0.06703668436542547,0.12044493304692647,-0.054721385397439204,-0.03857327251747406,0.12157705054424894,0.04964279253463371,0.23435473018725828,0.30751404912960856,0.3070545681087513,-0.047236161932092645,0.13197116746116477,0.023299380333878492,0.1309997034860784,0.32217737858371054,0.3223522236907129,0.32196597834912183,-0.02231124725712944,-0.018599570934664605,-0.031753027827674356,0.31737286743301646,0.28133476480573694,0.18155786333749208,0.29971320817449815,0.16781196923322542,0.1924988162035701,0.25415925179279014,0.2604935634676737,0.2679507163386309,0.26983370458237815,0.27236258406209773,0.024619262191512448,0.10683120146481234,0.11305198167907292,0.08050495045439522,0.16661496502856288,-0.03135028921115387,0.1794519936828586,0.202666106053627,0.1735054621984549,0.1352386682478031,0.18012046772052692,0.0011164918687661604,0.1254737012821778,0.16171462935686848,0.17274892319953306,0.05848057011402599,0.1583803528863238,0.13602638953247126,0.17220043481850766,,,,,,,,,0.16130806768245723,0.13318469429479496,0.15552804117450836,0.2679660984084479,-0.03152825763411905,-0.025627789474919862,0.07452489026911838,0.04019191452795133,-0.02495706925894355,0.0012031512525381843,
Days Ozone,0.06577257913630653,-0.001990939400013761,0.013044538312773753,0.08160187609609856,0.37193231732743337,0.27644970401903773,0.12469583698814564,0.07087760119967045,0.011610037136958443,0.032167170685215934,-0.009940711870734186,0.06129411174329775,0.24388572194418487,0.5694293000255922,-0.05105601033020258,0.007654627716296626,1.0,-0.6975055396125828,-0.2610780975922194,0.014473259059834289,0.028630952502119018,0.012449683534137649,0.014041706595564234,0.008804844804314515,-0.002428325349724725,0.022257634981957566,0.024283203902836552,0.025840857197977917,0.034020422087275626,-0.03702309004639426,-0.032286921086023185,0.0004351945963764207,-0.06517001550032928,-0.02536903941643824,-0.03302564025690668,-0.020262211470204967,-0.04700530085232034,0.01920856174315807,-0.0547335540667606,-0.034490704236807494,-0.042308844942361805,0.17678810983960802,0.01495163838936094,0.03507834319752022,0.009254975603330821,0.012649378714577652,-0.08127564479038234,0.11294198600454478,-0.06394375964453379,0.02155161729850971,0.013984071730344499,0.014612078676626426,0.01338242047526899,0.002433691632605228,-0.0022212975254806027,0.005165837345674613,0.01915407670087527,-0.01497355143009131,0.054809858352607085,0.013809183977753055,0.032163647375718474,0.142626568396136,0.0017764259284350546,0.0038198344325958834,0.00528043496673885,0.006241011748432619,0.008507367046665142,0.012737842151640396,0.06998849075636213,0.1075079917330418,0.11978503366935851,0.09464688908945006,0.053714219696312494,0.10615308933631021,0.15914478101880777,0.16683710041251598,0.07814104632965532,0.17301403875755617,0.009290423009913578,0.13460371910161303,0.12503068160120762,0.14341631877409933,0.0679525286896489,0.037389196041668474,0.1132365916593718,0.10684096488520148,,,,,,,,,0.15173780088342395,0.19843234451015204,0.13387643251666115,0.0059284922590458625,-0.05726461501867889,-0.05305120134016209,-0.02010263158065582,0.05040228979995362,0.04654839137855759,0.06359549674569684,
Days PM2.5,-0.08792681724024816,0.05051521717279623,0.05947547145277613,0.00719821028439722,0.2650395530605254,0.1401674701516231,0.17982102019603646,-0.021961814614620358,0.001126732523687651,-0.03869850128455742,-0.027235628185116146,-0.00791456282580808,0.037126936857693464,-0.232923719822048,0.04171577880837408,-0.02713479344980435,-0.6975055396125828,1.0,-0.16171797381154393,0.05936254458775841,0.024171729271230253,0.06117466528458081,0.06642697806175571,0.0475099573954868,0.053152599829575715,-0.021186024027042775,-0.0026252739398755966,0.007502580099574842,0.05031047619013556,0.08120946108130173,-0.07859991648510066,0.09802543005162959,0.11532522596365098,0.05643504593106101,0.07005850344729542,0.07866851982845012,-0.09041869427652105,0.103059247325208,0.12666207739114993,0.06292335575272957,0.0808791594807712,0.022447756928060402,0.11537015274083409,0.09703221029151926,0.062266597078341375,0.06093621007517024,0.10462684452328234,0.06384290726500824,0.10810776288453473,0.09151282382144105,0.05922067674658718,0.05868162370689174,0.059727285114948854,-0.10188991363934538,-0.09709208750753691,-0.1081425209032582,0.06375546931940274,0.08462401563270201,-0.023808132998618163,0.02439840657161479,0.013473212694502192,-0.029084114415166562,0.09381064717847147,0.09416870456098449,0.0935017897718036,0.0932645225395109,0.09267036650580061,-0.06405731989498353,-0.010502833697872567,0.010753348643575775,-0.0157591888064273,0.022896746479080576,-0.12022306152626595,0.0015044923468076152,-0.009933070734183086,-0.01963024623381452,0.02636341977092038,-0.09113246168608224,0.05390611787562227,-0.09552517488376264,-0.007722978150791068,-0.026022712035201342,-0.014247518704472276,0.03671417122513666,-0.008929505427304552,0.01253690299210456,,,,,,,,,-0.03900653541721955,-0.05160555619796132,0.00749767769011415,0.09361172346253661,-0.0032822479855900114,-0.025047594626907282,0.009591045819844839,-0.023793137716482858,0.025648038375375767,0.007960241634184153,
Days PM10,0.04872574566380471,-0.017407798295923222,-0.031928314690520015,-0.008299866643331882,0.006454170430575337,0.050674461621251894,-0.07179521055934479,0.04991157040088644,0.025794390466757265,0.06316582696374355,0.14135982718744253,0.20269006146152393,-0.15095359320771437,-0.27549491124575115,0.02384493874300387,-0.047064925418308666,-0.2610780975922194,-0.16171797381154393,1.0,-0.03171379815860816,0.014070812962585815,-0.030673763575659194,-0.036131491578941355,-0.01915806661408208,-0.035302723728856164,0.03503023963278076,0.025531510525410993,-0.004818965306564094,-0.04511635707661819,0.07269924872321648,0.030039470788152414,0.021243779479661752,-0.017522609362521036,0.04940723349347398,0.04771049798298369,0.05621667184962187,0.03867332940801378,0.0064190302438186285,-0.03246715106200581,0.042689318766014867,0.03856235236683275,-0.19308790185541597,-0.13223335834248892,-0.06053594011313567,-0.03155199347811742,-0.0325694493899523,0.10393558725302705,-0.07161474362495929,0.07986516523437641,0.04127199811978833,-0.03192547730693919,-0.03130855096949862,-0.03251021585557214,0.008088389651323313,0.019242996951051833,-0.0024226253362300497,-0.031513342126150985,-0.049126996772615644,0.0658277404060835,-0.025130675119635747,-0.01576118308117738,-0.07464940285382358,-0.051606206257846565,-0.06426313239455464,-0.06724115395769585,-0.07427083568098568,-0.07218862807720017,0.13445785435227453,0.008400438640901503,-0.08357661560326887,-0.12265809214456369,-0.03992753262247696,0.11892327508032076,-0.03081873015902837,-0.04542416578639248,-0.08932201281778161,0.005210611907550424,-0.046870365704330376,-0.11842704289976304,-0.031387461949307624,-0.19031854195675824,-0.055036971874777886,0.008975745676663796,0.007983514682358998,-0.10652729749731048,-0.018476251294056948,,,,,,,,,-0.053716312545548914,-0.06551328515193376,-0.05506780881670658,-0.06854769693482544,0.16994130209977198,0.1106073950943213,0.00939094443353949,-0.1770631397824163,-0.07376957375662387,-0.15182577353952809,
POPESTIMATE,0.0142735164406496,0.9883913450489381,0.9979159922486806,0.6062207396390693,0.14602426748515826,-0.2756867724856103,0.4828282381147919,0.4274818503377747,0.3003368229581242,0.21461142149351592,0.09643826670971792,0.26011702393884706,0.4713682281712191,0.3957306286907591,-0.009709947696695566,0.32173676653885996,0.014473259059834289,0.05936254458775841,-0.03171379815860816,1.0,0.2431752925376108,0.99732578207642,0.9888452905627007,0.9308487454386642,0.8099074110304147,-0.5483917359444535,-0.29204870217117224,-0.17401311962863142,0.9514990314371463,-0.018204191920665646,-0.18122212879628968,0.10939056323220872,0.12185530744312822,0.06064841461572163,0.07548597550861691,0.018358580498322775,-0.21257090422815988,0.14941666235343073,0.19471186182790426,0.0005270468875128221,0.027611298743093864,0.32965062674371337,0.2849525608500342,0.7772790174088224,0.9729709344239181,0.9752076295878029,-0.013704150444309567,0.36249781392054353,0.04213320933276803,0.1640813206448309,0.999882766316594,0.9998801639970161,0.9997516243929933,-0.033396158031504045,-0.028631049890725093,-0.04088804466341907,0.9906516536172107,0.9020335806960951,0.6204655914890405,0.8839410910922387,0.3673177283778115,0.32718418076449435,0.6350804529216586,0.6444105538747819,0.6595493355082739,0.6827430078155502,0.6961573667862797,-0.017253085497775537,0.15894178485858546,0.26196152233201886,0.1679820888091453,0.19568604045245266,0.04256368248684494,0.28731511166067464,0.37318314128771535,0.34201484829983336,0.19984242884896336,0.2953213708406851,0.1199865424051813,0.18025517290393805,0.23381952904246675,0.2783248891255128,0.09400721073086402,0.17117065444330387,0.12351871035118604,0.3115809864456346,,,,,,,,,0.33098872108318655,0.27916261825577793,0.36820983714511113,0.6740915759050291,-0.12671139423109956,-0.18581163643353524,-0.03686588746159558,0.12325597179624952,0.10885602459934685,0.17824762888157025,
NPOPCHG_,-0.012248408055374253,0.21026917909877213,0.23201990263005517,0.3873273589428921,0.09740429929423843,-0.14093244679949649,0.2824728692793073,0.21147965311491876,0.044168664945616457,0.23584517129056518,0.29384250678108126,0.28844788663279824,0.25674668012134466,0.2270402159168935,-0.021129232839399034,0.03624058216186287,0.028630952502119018,0.024171729271230253,0.014070812962585815,0.2431752925376108,1.0,0.2668066890674325,0.2064070003949055,0.3464601811598545,0.2953875427672155,0.6323292317870671,0.835860099315969,0.13294006992312202,0.13025859597753867,0.022754487075080716,-0.14411750345484312,0.10903302093173264,0.07873471849889653,0.31307436430420144,0.3243606909729079,0.05975499548667467,-0.191649195409832,0.1598611872157227,0.161847876220224,0.2578362736265403,0.28224255263316483,0.23419823434235423,0.24933554829892304,0.5489991505757158,0.30045440933479095,0.3071502256687274,0.10982410547146733,0.16920141913844472,0.14458352826872156,0.1726090677574278,0.2284226215528604,0.23269208922186024,0.2243131738060008,-0.037674229396442875,-0.027090467977986168,-0.04879141040537341,0.29450684761181706,0.24287729103903366,0.2988410288278837,-0.012398576672842936,0.09362258708772389,0.12405872999050825,0.3431130594656315,0.33041935313599086,0.33761751596101286,0.33068975869323497,0.31934931759189267,0.055249054693148676,0.022647686368676208,0.12070202849451632,0.08810645519951067,0.1301992059441236,0.011564189340340876,0.10511289536936706,0.12416507672861038,0.1067115224781699,0.09593982642833443,0.13762314028327044,0.046626424670057696,0.08986148105467294,0.050033215605946035,0.13823691966595758,0.06659644216182442,0.1119022522146703,0.08102573260229175,0.09196524340615028,,,,,,,,,0.09939292592154933,0.12293686789385277,0.14650673545622978,0.33096378925709913,-0.01988762914483055,-0.06873964635907868,0.029259534240020802,0.049794760329811574,-0.0012677091135214749,0.030071588097555883,
BIRTHS,0.01367642669872652,0.9848070685627376,0.9939551878494474,0.6020212886115915,0.14616957361226124,-0.28185533390384593,0.4898212593742728,0.43670794280230096,0.30003556973787804,0.22384157888907227,0.09626864048298985,0.26375435013290766,0.4799757396896748,0.399113978038395,-0.010504037461112099,0.32149105003277084,0.012449683534137649,0.06117466528458081,-0.030673763575659194,0.99732578207642,0.2668066890674325,1.0,0.9821533135848247,0.9490059613504309,0.8118278502068889,-0.5367826006060332,-0.2781250511097118,-0.17562194949079937,0.9420612963617708,0.006040968530803439,-0.19018767788424976,0.12968789813190748,0.1154415852692952,0.06060082023094328,0.0746769321507073,0.04448894702521236,-0.222432621032868,0.17106425623698024,0.19030136741433867,-0.0020705116194791547,0.024381224870037212,0.32783137752708696,0.2902049309514678,0.7861694761458875,0.9701860163795387,0.9723544932378241,-0.012142857420937255,0.35015014168782493,0.04145671293657566,0.16094476718868383,0.9968564207400988,0.9969368217331293,0.9966463844102904,-0.05171683942069263,-0.046477450181379096,-0.05925099709771087,0.987324237660642,0.9087125679587195,0.6185788732097599,0.8748708083325902,0.3603427060931274,0.3206331454899239,0.6451339510735782,0.6540669734577658,0.669725038734987,0.6924793461397608,0.705699946071596,-0.005768427939779419,0.15577205211436082,0.2555020882431388,0.1632711127337467,0.19168301318131842,0.04291542219769475,0.27979654459979253,0.36138315163977536,0.3289832967795771,0.1978003149965132,0.28774651256617567,0.11737438250368906,0.1760024636937596,0.22681359545562876,0.26711364203500954,0.09122244447540662,0.1629786846000009,0.12328530453499872,0.302038807316974,,,,,,,,,0.3209731791382153,0.27259527641502374,0.36126950605070274,0.6839053876026356,-0.1255286726559003,-0.1836738383851344,-0.034404278662868805,0.12250383809504764,0.10642975508351277,0.17552664405618973,
DEATHS,0.01683712311799134,0.9732978636405291,0.9858575402661718,0.6180551922046522,0.15163171917585563,-0.26822658026403806,0.48722069039431565,0.39764804696675904,0.2696520678245208,0.19448395858056747,0.08947349879739692,0.24991234568034235,0.45556026732135024,0.3971723388015729,-0.005832809851356733,0.3137111359215472,0.014041706595564234,0.06642697806175571,-0.036131491578941355,0.9888452905627007,0.2064070003949055,0.9821533135848247,1.0,0.8727749458521726,0.7968230472318016,-0.5473538735679976,-0.29618620557330205,-0.20891552158314022,0.9583403880802939,-0.042356564042527134,-0.14353259100316657,0.07010152230989862,0.1149351188923224,0.06456302273817073,0.07860361220499539,-0.0025033344302516298,-0.17414867007237622,0.11219670907978994,0.18518472024201635,0.008902258046934012,0.03472308911845485,0.34125777674620805,0.28686314830850457,0.7737715648810226,0.9443648530128057,0.9472987001229161,-0.012131107891125925,0.3473905176558488,0.014986042065535776,0.14269315264237842,0.989303812467025,0.98830303413349,0.9901277115767392,0.0005319795719416668,0.0035438657348063935,-0.0061910845930086104,0.9878420111736966,0.909227388158945,0.5956206712192438,0.843956143281513,0.33935205014951797,0.32115014129569647,0.6430355364866494,0.6543515641408331,0.6669953790738247,0.6899775498269307,0.703116599081586,-0.03241114890692301,0.1579468362600687,0.2640949646074989,0.16952853961871456,0.1891530487679956,0.04105116204144386,0.2823169326366376,0.37604215465076274,0.3442422301635005,0.1953314315171433,0.2917171531030997,0.11594232004222171,0.18288696489039083,0.2408137506468227,0.2831557327936322,0.09305128686769663,0.1677971046074812,0.12046590777800494,0.3077003364778399,,,,,,,,,0.32730090901356307,0.2747682469285021,0.36560821672350985,0.681792380348588,-0.1305253092255761,-0.18416986089592577,-0.03674022200434,0.1288372606995544,0.10700173924687992,0.18003112333157006,
